Timestamp,User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,device_type
2025-04-12 15:23:00,user1,VoIP_Call,-75 dBm,33 ms,65 Kbps,90 Kbps,90%,Home_mobile
2025-04-12 15:24:00,user1,Online_Gaming,-60 dBm,28 ms,4.4 Mbps,4.7 Mbps,80%,PC
2025-04-12 15:26:00,user1,Streaming,-91 dBm,42 ms,3.2 Mbps,3.7 Mbps,85%,TV
2025-04-12 15:27:00,user1,Video_Call,-56 dBm,34 ms,12.6 Mbps,13.9 Mbps,75%,office_mobile
2025-04-12 15:28:00,user1,Streaming,-94 dBm,39 ms,2.9 Mbps,3.3 Mbps,70%,Home_mobile
2025-04-12 15:33:00,user1,Emergency_Service,-51 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-12 15:36:00,user1,Web_Browsing,-103 dBm,13 ms,0.3 Mbps,0.3 Mbps,70%,Home_mobile
2025-04-12 15:37:00,user1,File_Download,-105 dBm,60 ms,530 Kbps,530 Kbps,60%,Home_mobile
2025-04-12 15:41:00,user1,VoIP_Call,-74 dBm,34 ms,60 Kbps,85 Kbps,90%,Home_mobile
2025-04-12 15:45:00,user1,Online_Gaming,-59 dBm,29 ms,4.5 Mbps,4.8 Mbps,80%,TV
2025-04-12 15:45:00,user1,Streaming,-92 dBm,43 ms,3.1 Mbps,3.6 Mbps,85%,TV
2025-04-12 15:45:00,user1,Video_Call,-55 dBm,35 ms,12.7 Mbps,14.0 Mbps,75%,office_mobile
2025-04-12 15:46:00,user1,Streaming,-95 dBm,40 ms,2.8 Mbps,3.2 Mbps,70%,TV
2025-04-12 15:46:00,user1,Emergency_Service,-50 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-12 15:47:00,user1,Web_Browsing,-104 dBm,12 ms,0.2 Mbps,0.2 Mbps,70%,Home_mobile
2025-04-12 15:47:00,user1,File_Download,-106 dBm,61 ms,520 Kbps,520 Kbps,60%,Home_mobile
2025-04-12 15:49:00,user1,VoIP_Call,-73 dBm,35 ms,55 Kbps,80 Kbps,90%,Home_mobile
2025-04-12 15:52:00,user1,Online_Gaming,-58 dBm,30 ms,4.6 Mbps,4.9 Mbps,80%,TV
2025-04-12 15:54:00,user1,Streaming,-93 dBm,44 ms,3.0 Mbps,3.5 Mbps,85%,Home_mobile
2025-04-12 15:57:00,user1,Video_Call,-54 dBm,36 ms,12.8 Mbps,14.1 Mbps,75%,office_mobile
2025-04-12 15:58:00,user1,Streaming,-96 dBm,41 ms,2.7 Mbps,3.1 Mbps,70%,Home_mobile
2025-04-12 16:01:00,user1,Emergency_Service,-50 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-12 16:02:00,user1,Web_Browsing,-104 dBm,11 ms,0.2 Mbps,0.2 Mbps,70%,Home_mobile
2025-04-12 16:05:00,user1,File_Download,-107 dBm,62 ms,510 Kbps,510 Kbps,60%,Home_mobile
2025-04-12 16:07:00,user1,VoIP_Call,-72 dBm,36 ms,50 Kbps,75 Kbps,90%,Home_mobile
2025-04-12 16:08:00,user1,Online_Gaming,-57 dBm,31 ms,4.7 Mbps,5.0 Mbps,80%,TV
2025-04-12 16:10:00,user1,Streaming,-94 dBm,45 ms,2.9 Mbps,3.4 Mbps,85%,TV
2025-04-12 16:13:00,user1,Video_Call,-53 dBm,37 ms,12.9 Mbps,14.2 Mbps,75%,office_mobile
2025-04-12 16:16:00,user1,Streaming,-97 dBm,42 ms,2.6 Mbps,3.0 Mbps,70%,Home_mobile
2025-04-12 16:17:00,user1,Emergency_Service,-49 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-12 16:18:00,user1,Web_Browsing,-105 dBm,10 ms,0.2 Mbps,0.2 Mbps,70%,Home_mobile
2025-04-12 16:19:00,user1,File_Download,-108 dBm,63 ms,500 Kbps,500 Kbps,60%,Home_mobile
2025-04-12 16:19:00,user1,VoIP_Call,-71 dBm,37 ms,45 Kbps,70 Kbps,90%,Home_mobile
2025-04-12 16:20:00,user1,Online_Gaming,-56 dBm,32 ms,4.8 Mbps,5.1 Mbps,80%,PC
2025-04-12 16:21:00,user1,Streaming,-95 dBm,46 ms,2.8 Mbps,3.3 Mbps,85%,TV
2025-04-12 16:21:00,user1,Video_Call,-52 dBm,38 ms,13.0 Mbps,14.3 Mbps,75%,office_mobile
2025-04-12 16:21:00,user1,Streaming,-98 dBm,43 ms,2.5 Mbps,2.9 Mbps,70%,TV
2025-04-12 16:21:00,user1,Emergency_Service,-49 dBm,5 ms,0.6 Mbps,0.6 Mbps,70%,office_mobile
2025-04-12 16:24:00,user1,Web_Browsing,-105 dBm,9 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 16:28:00,user1,File_Download,-109 dBm,64 ms,490 Kbps,490 Kbps,60%,Home_mobile
2025-04-12 16:28:00,user1,VoIP_Call,-70 dBm,38 ms,40 Kbps,65 Kbps,90%,Home_mobile
2025-04-12 16:28:00,user1,Online_Gaming,-55 dBm,33 ms,4.9 Mbps,5.2 Mbps,80%,TV
2025-04-12 16:30:00,user1,Streaming,-96 dBm,47 ms,2.7 Mbps,3.2 Mbps,85%,TV
2025-04-12 16:30:00,user1,Video_Call,-51 dBm,39 ms,13.1 Mbps,14.4 Mbps,75%,office_mobile
2025-04-12 16:32:00,user1,Streaming,-99 dBm,44 ms,2.4 Mbps,2.8 Mbps,70%,TV
2025-04-12 16:35:00,user1,Emergency_Service,-48 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-12 16:35:00,user1,Web_Browsing,-105 dBm,8 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 16:36:00,user1,File_Download,-110 dBm,65 ms,480 Kbps,480 Kbps,60%,Home_mobile
2025-04-12 16:36:00,user1,VoIP_Call,-69 dBm,39 ms,35 Kbps,60 Kbps,90%,Home_mobile
2025-04-12 16:38:00,user1,Online_Gaming,-54 dBm,34 ms,5.0 Mbps,5.3 Mbps,80%,TV
2025-04-12 16:38:00,user1,Streaming,-97 dBm,48 ms,2.6 Mbps,3.1 Mbps,85%,Home_mobile
2025-04-12 16:41:00,user1,Video_Call,-50 dBm,40 ms,13.2 Mbps,14.5 Mbps,75%,office_mobile
2025-04-12 16:43:00,user1,Streaming,-100 dBm,45 ms,2.3 Mbps,2.7 Mbps,70%,Home_mobile
2025-04-12 16:44:00,user1,Emergency_Service,-48 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-12 16:45:00,user1,Web_Browsing,-106 dBm,7 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 16:48:00,user1,File_Download,-111 dBm,66 ms,470 Kbps,470 Kbps,60%,Home_mobile
2025-04-12 16:52:00,user1,VoIP_Call,-68 dBm,40 ms,30 Kbps,55 Kbps,90%,Home_mobile
2025-04-12 16:54:00,user1,Online_Gaming,-53 dBm,35 ms,5.1 Mbps,5.4 Mbps,80%,TV
2025-04-12 16:58:00,user1,Streaming,-98 dBm,49 ms,2.5 Mbps,3.0 Mbps,85%,TV
2025-04-12 16:59:00,user1,Video_Call,-49 dBm,41 ms,13.3 Mbps,14.6 Mbps,75%,office_mobile
2025-04-12 17:06:00,user1,Streaming,-101 dBm,46 ms,2.2 Mbps,2.6 Mbps,70%,Home_mobile
2025-04-12 17:06:00,user1,Emergency_Service,-47 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-12 17:06:00,user1,Web_Browsing,-106 dBm,6 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 17:07:00,user1,File_Download,-112 dBm,67 ms,460 Kbps,460 Kbps,60%,Home_mobile
2025-04-12 17:07:00,user1,VoIP_Call,-67 dBm,41 ms,25 Kbps,50 Kbps,90%,Home_mobile
2025-04-12 17:07:00,user1,Online_Gaming,-52 dBm,36 ms,5.2 Mbps,5.5 Mbps,80%,PC
2025-04-12 17:08:00,user1,Streaming,-99 dBm,50 ms,2.4 Mbps,2.9 Mbps,85%,TV
2025-04-12 17:11:00,user1,Video_Call,-48 dBm,42 ms,13.4 Mbps,14.7 Mbps,75%,office_mobile
2025-04-12 17:14:00,user1,Streaming,-102 dBm,47 ms,2.1 Mbps,2.5 Mbps,70%,Home_mobile
2025-04-12 17:15:00,user1,Emergency_Service,-47 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-12 17:15:00,user1,Web_Browsing,-107 dBm,5 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 17:16:00,user1,File_Download,-113 dBm,68 ms,450 Kbps,450 Kbps,60%,Home_mobile
2025-04-12 17:16:00,user1,VoIP_Call,-66 dBm,42 ms,20 Kbps,45 Kbps,90%,Home_mobile
2025-04-12 17:18:00,user1,Online_Gaming,-51 dBm,37 ms,5.3 Mbps,5.6 Mbps,80%,TV
2025-04-12 17:18:00,user1,Streaming,-100 dBm,51 ms,2.3 Mbps,2.8 Mbps,85%,Home_mobile
2025-04-12 17:20:00,user1,Video_Call,-47 dBm,43 ms,13.5 Mbps,14.8 Mbps,75%,office_mobile
2025-04-12 17:23:00,user1,Streaming,-103 dBm,48 ms,2.0 Mbps,2.4 Mbps,70%,TV
2025-04-12 17:23:00,user1,Emergency_Service,-46 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-12 17:24:00,user1,Web_Browsing,-107 dBm,4 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 17:25:00,user1,File_Download,-114 dBm,69 ms,440 Kbps,440 Kbps,60%,Home_mobile
2025-04-12 17:26:00,user1,VoIP_Call,-65 dBm,43 ms,15 Kbps,40 Kbps,90%,Home_mobile
2025-04-12 17:26:00,user1,Online_Gaming,-50 dBm,38 ms,5.4 Mbps,5.7 Mbps,80%,TV
2025-04-12 17:28:00,user1,Streaming,-101 dBm,52 ms,2.2 Mbps,2.7 Mbps,85%,TV
2025-04-12 17:28:00,user1,Video_Call,-46 dBm,44 ms,13.6 Mbps,14.9 Mbps,75%,office_mobile
2025-04-12 17:32:00,user1,Streaming,-104 dBm,49 ms,1.9 Mbps,2.3 Mbps,70%,Home_mobile
2025-04-12 17:32:00,user1,Emergency_Service,-46 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-12 17:36:00,user1,Web_Browsing,-108 dBm,3 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 17:36:00,user1,File_Download,-115 dBm,70 ms,430 Kbps,430 Kbps,60%,Home_mobile
2025-04-12 17:37:00,user1,VoIP_Call,-64 dBm,44 ms,10 Kbps,35 Kbps,90%,Home_mobile
2025-04-12 17:42:00,user1,Online_Gaming,-49 dBm,39 ms,5.5 Mbps,5.8 Mbps,80%,TV
2025-04-12 17:43:00,user1,Streaming,-102 dBm,53 ms,2.1 Mbps,2.6 Mbps,85%,TV
2025-04-12 17:44:00,user1,Video_Call,-45 dBm,45 ms,13.7 Mbps,15.0 Mbps,75%,office_mobile
2025-04-12 17:45:00,user1,Streaming,-105 dBm,50 ms,1.8 Mbps,2.2 Mbps,70%,TV
2025-04-12 17:48:00,user1,Emergency_Service,-45 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-12 17:49:00,user1,Web_Browsing,-108 dBm,2 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 17:58:00,user1,File_Download,-116 dBm,71 ms,420 Kbps,420 Kbps,60%,Home_mobile
2025-04-12 18:00:00,user1,VoIP_Call,-63 dBm,45 ms,5 Kbps,30 Kbps,90%,Home_mobile
2025-04-12 18:01:00,user1,Online_Gaming,-48 dBm,40 ms,5.6 Mbps,5.9 Mbps,80%,TV
2025-04-12 18:04:00,user1,Streaming,-103 dBm,54 ms,2.0 Mbps,2.5 Mbps,85%,TV
2025-04-12 18:05:00,user1,Video_Call,-45 dBm,46 ms,13.8 Mbps,15.1 Mbps,75%,office_mobile
2025-04-12 18:05:00,user1,Streaming,-106 dBm,51 ms,1.7 Mbps,2.1 Mbps,70%,TV
2025-04-12 18:05:00,user1,Emergency_Service,-44 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-12 18:06:00,user1,Web_Browsing,-109 dBm,1 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 18:07:00,user1,File_Download,-117 dBm,72 ms,410 Kbps,410 Kbps,60%,Home_mobile
2025-04-12 18:10:00,user1,VoIP_Call,-62 dBm,46 ms,0 Kbps,25 Kbps,90%,Home_mobile
2025-04-12 18:12:00,user1,Online_Gaming,-47 dBm,41 ms,5.7 Mbps,6.0 Mbps,80%,TV
2025-04-12 18:14:00,user1,Streaming,-104 dBm,55 ms,1.9 Mbps,2.4 Mbps,85%,Home_mobile
2025-04-12 18:16:00,user1,Video_Call,-44 dBm,47 ms,13.9 Mbps,15.2 Mbps,75%,office_mobile
2025-04-12 18:16:00,user1,Streaming,-107 dBm,52 ms,1.6 Mbps,2.0 Mbps,70%,Home_mobile
2025-04-12 18:17:00,user1,Emergency_Service,-44 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-12 18:17:00,user1,Web_Browsing,-109 dBm,0 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 18:18:00,user1,File_Download,-118 dBm,73 ms,400 Kbps,400 Kbps,60%,Home_mobile
2025-04-12 18:18:00,user1,VoIP_Call,-61 dBm,47 ms,0 Kbps,20 Kbps,90%,Home_mobile
2025-04-12 18:19:00,user1,Online_Gaming,-46 dBm,42 ms,5.8 Mbps,6.1 Mbps,80%,TV
2025-04-12 18:20:00,user1,Streaming,-105 dBm,56 ms,1.8 Mbps,2.3 Mbps,85%,Home_mobile
2025-04-12 18:20:00,user1,Video_Call,-43 dBm,48 ms,14.0 Mbps,15.3 Mbps,75%,office_mobile
2025-04-12 18:20:00,user1,Streaming,-108 dBm,53 ms,1.5 Mbps,1.9 Mbps,70%,TV
2025-04-12 18:26:00,user1,Emergency_Service,-43 dBm,5 ms,0.5 Mbps,0.5 Mbps,70%,office_mobile
2025-04-12 18:27:00,user1,Web_Browsing,-110 dBm,0 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 18:29:00,user1,File_Download,-119 dBm,74 ms,390 Kbps,390 Kbps,60%,Home_mobile
2025-04-12 18:30:00,user1,VoIP_Call,-60 dBm,48 ms,0 Kbps,15 Kbps,90%,Home_mobile
2025-04-12 18:32:00,user1,Online_Gaming,-45 dBm,43 ms,5.9 Mbps,6.2 Mbps,80%,PC
2025-04-12 18:34:00,user1,Streaming,-106 dBm,57 ms,1.7 Mbps,2.2 Mbps,85%,Home_mobile
2025-04-12 18:36:00,user1,Video_Call,-43 dBm,49 ms,14.1 Mbps,15.4 Mbps,75%,office_mobile
2025-04-12 18:37:00,user1,Streaming,-109 dBm,54 ms,1.4 Mbps,1.8 Mbps,70%,Home_mobile
2025-04-12 18:38:00,user1,Emergency_Service,-42 dBm,5 ms,0.4 Mbps,0.4 Mbps,70%,office_mobile
2025-04-12 18:38:00,user1,Web_Browsing,-110 dBm,0 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 18:40:00,user1,File_Download,-120 dBm,75 ms,380 Kbps,380 Kbps,60%,Home_mobile
2025-04-12 18:45:00,user1,VoIP_Call,-59 dBm,49 ms,0 Kbps,10 Kbps,90%,Home_mobile
2025-04-12 18:46:00,user1,Online_Gaming,-44 dBm,44 ms,6.0 Mbps,6.3 Mbps,80%,TV
2025-04-12 18:46:00,user1,Streaming,-107 dBm,58 ms,1.6 Mbps,2.1 Mbps,85%,Home_mobile
2025-04-12 18:48:00,user1,Video_Call,-42 dBm,50 ms,14.2 Mbps,15.5 Mbps,75%,office_mobile
2025-04-12 18:49:00,user1,Streaming,-110 dBm,55 ms,1.3 Mbps,1.7 Mbps,70%,TV
2025-04-12 18:52:00,user1,Emergency_Service,-42 dBm,5 ms,0.4 Mbps,0.4 Mbps,70%,office_mobile
2025-04-12 18:53:00,user1,Web_Browsing,-111 dBm,0 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 18:59:00,user1,File_Download,-121 dBm,76 ms,370 Kbps,370 Kbps,60%,Home_mobile
2025-04-12 19:03:00,user1,VoIP_Call,-58 dBm,50 ms,0 Kbps,5 Kbps,90%,Home_mobile
2025-04-12 19:04:00,user1,Online_Gaming,-43 dBm,45 ms,6.1 Mbps,6.4 Mbps,80%,PC
2025-04-12 19:06:00,user1,Streaming,-108 dBm,59 ms,1.5 Mbps,2.0 Mbps,85%,Home_mobile
2025-04-12 19:09:00,user1,Video_Call,-41 dBm,51 ms,14.3 Mbps,15.6 Mbps,75%,office_mobile
2025-04-12 19:10:00,user1,Streaming,-111 dBm,56 ms,1.2 Mbps,1.6 Mbps,70%,Home_mobile
2025-04-12 19:12:00,user1,Emergency_Service,-41 dBm,5 ms,0.4 Mbps,0.4 Mbps,70%,office_mobile
2025-04-12 19:16:00,user1,Web_Browsing,-111 dBm,0 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 19:25:00,user1,File_Download,-122 dBm,77 ms,360 Kbps,360 Kbps,60%,Home_mobile
2025-04-12 19:27:00,user1,VoIP_Call,-57 dBm,51 ms,0 Kbps,0 Kbps,90%,Home_mobile
2025-04-12 19:29:00,user1,Online_Gaming,-42 dBm,46 ms,6.2 Mbps,6.5 Mbps,80%,PC
2025-04-12 19:30:00,user1,Streaming,-109 dBm,60 ms,1.4 Mbps,1.9 Mbps,85%,Home_mobile
2025-04-12 19:35:00,user1,Video_Call,-41 dBm,52 ms,14.4 Mbps,15.7 Mbps,75%,office_mobile
2025-04-12 19:39:00,user1,Streaming,-112 dBm,57 ms,1.1 Mbps,1.5 Mbps,70%,TV
2025-04-12 19:39:00,user1,Emergency_Service,-40 dBm,5 ms,0.4 Mbps,0.4 Mbps,70%,office_mobile
2025-04-12 19:41:00,user1,Web_Browsing,-112 dBm,0 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-12 19:41:00,user1,File_Download,-123 dBm,78 ms,350 Kbps,350 Kbps,60%,Home_mobile
2025-04-12 19:44:00,user1,VoIP_Call,-56 dBm,52 ms,0 Kbps,0 Kbps,90%,Home_mobile
2025-04-12 19:46:00,user1,Online_Gaming,-41 dBm,47 ms,6.3 Mbps,6.6 Mbps,80%,TV
2025-04-12 19:48:00,user1,Streaming,-110 dBm,61 ms,1.3 Mbps,1.8 Mbps,85%,Home_mobile
2025-04-12 19:53:00,user1,Video_Call,-40 dBm,53 ms,14.5 Mbps,15.8 Mbps,75%,office_mobile
2025-04-12 19:54:00,user1,Streaming,-113 dBm,58 ms,1.0 Mbps,1.4 Mbps,70%,Home_mobile
2025-04-12 19:55:00,user1,Emergency_Service,-40 dBm,5 ms,0.4 Mbps,0.4 Mbps,70%,office_mobile
2025-04-12 19:59:00,user1,Web_Browsing,-113 dBm,0 ms,0.1 Mbps,0.1 Mbps,70%,Home_mobile
2025-04-13 9:00:00,user1,Video_Call,-75 dBm,30 ms,10 Mbps,15 Mbps,70%,office_mobile
2025-04-13 9:00:00,user1,VoIP_Call,-80 dBm,20 ms,100 Kbps,120 Kbps,80%,Home_mobile
2025-04-13 9:02:00,user1,Streaming,-85 dBm,40 ms,5 Mbps,6 Mbps,75%,TV
2025-04-13 9:02:00,user1,Emergency_Service,-70 dBm,10 ms,1 Mbps,1.5 Mbps,90%,office_mobile
2025-04-13 9:03:00,user1,Online_Gaming,-78 dBm,25 ms,2 Mbps,3 Mbps,85%,TV
2025-04-13 9:04:00,user1,File_Download,-90 dBm,50 ms,500 Kbps,550 Kbps,70%,Home_mobile
2025-04-13 9:05:00,user1,Web_Browsing,-88 dBm,30 ms,1 Mbps,1 Mbps,60%,Home_mobile
2025-04-13 9:05:00,user1,IoT_Temperature,-95 dBm,100 ms,10 Kbps,15 Kbps,50%,Home_mobile
2025-04-13 9:05:00,user1,Streaming,-82 dBm,35 ms,3 Mbps,3.5 Mbps,80%,TV
2025-04-13 9:06:00,user1,File_Download,-75 dBm,45 ms,2 Mbps,2 Mbps,70%,Home_mobile
2025-04-13 9:07:00,user1,Video_Call,-76 dBm,32 ms,12 Mbps,14 Mbps,70%,office_mobile
2025-04-13 9:08:00,user1,Online_Gaming,-79 dBm,24 ms,2.5 Mbps,2.8 Mbps,75%,PC
2025-04-13 9:12:00,user1,Web_Browsing,-87 dBm,28 ms,1.2 Mbps,1.2 Mbps,65%,Home_mobile
2025-04-13 9:15:00,user1,VoIP_Call,-81 dBm,22 ms,150 Kbps,170 Kbps,85%,Home_mobile
2025-04-13 9:15:00,user1,Video_Call,-74 dBm,29 ms,10 Mbps,12 Mbps,60%,office_mobile
2025-04-13 9:19:00,user1,Streaming,-84 dBm,38 ms,4.5 Mbps,5 Mbps,70%,TV
2025-04-13 9:20:00,user1,Emergency_Service,-69 dBm,9 ms,1.2 Mbps,1.3 Mbps,80%,office_mobile
2025-04-13 9:27:00,user1,File_Download,-91 dBm,48 ms,600 Kbps,600 Kbps,55%,Home_mobile
2025-04-13 9:27:00,user1,IoT_Temperature,-96 dBm,105 ms,8 Kbps,9 Kbps,70%,Home_mobile
2025-04-13 9:28:00,user1,Streaming,-83 dBm,34 ms,3.2 Mbps,3.5 Mbps,75%,TV
2025-04-13 9:29:00,user1,Video_Call,-77 dBm,31 ms,11 Mbps,13 Mbps,75%,office_mobile
2025-04-13 9:31:00,user1,Online_Gaming,-80 dBm,23 ms,2.2 Mbps,2.5 Mbps,80%,TV
2025-04-13 9:31:00,user1,Web_Browsing,-86 dBm,29 ms,1.4 Mbps,1.4 Mbps,70%,Home_mobile
2025-04-13 9:33:00,user1,VoIP_Call,-82 dBm,21 ms,160 Kbps,180 Kbps,90%,Home_mobile
2025-04-13 9:34:00,user1,Video_Call,-73 dBm,28 ms,10.5 Mbps,12.5 Mbps,75%,office_mobile
2025-04-13 9:34:00,user1,Streaming,-83 dBm,37 ms,4.2 Mbps,4.8 Mbps,85%,TV
2025-04-13 9:36:00,user1,Emergency_Service,-68 dBm,8 ms,1.1 Mbps,1.2 Mbps,70%,office_mobile
2025-04-13 9:37:00,user1,File_Download,-92 dBm,47 ms,620 Kbps,620 Kbps,60%,Home_mobile
2025-04-13 9:40:00,user1,IoT_Temperature,-97 dBm,110 ms,7 Kbps,8 Kbps,65%,Home_mobile
2025-04-13 9:42:00,user1,Streaming,-84 dBm,33 ms,3.4 Mbps,3.7 Mbps,70%,Home_mobile
2025-04-13 9:42:00,user1,Video_Call,-78 dBm,30 ms,10.2 Mbps,12.2 Mbps,75%,office_mobile
2025-04-13 9:42:00,user1,Online_Gaming,-79 dBm,24 ms,2.3 Mbps,2.6 Mbps,80%,TV
2025-04-13 9:43:00,user1,Web_Browsing,-88 dBm,27 ms,1.3 Mbps,1.3 Mbps,70%,Home_mobile
2025-04-13 9:46:00,user1,VoIP_Call,-83 dBm,20 ms,170 Kbps,190 Kbps,90%,Home_mobile
2025-04-13 9:47:00,user1,Video_Call,-72 dBm,27 ms,10.8 Mbps,12.8 Mbps,75%,office_mobile
2025-04-13 9:48:00,user1,Streaming,-82 dBm,36 ms,4.0 Mbps,4.6 Mbps,85%,Home_mobile
2025-04-13 9:50:00,user1,Emergency_Service,-67 dBm,7 ms,1.0 Mbps,1.1 Mbps,70%,office_mobile
2025-04-13 9:54:00,user1,File_Download,-93 dBm,46 ms,630 Kbps,630 Kbps,60%,Home_mobile
2025-04-13 9:55:00,user1,IoT_Temperature,-98 dBm,105 ms,6 Kbps,7 Kbps,65%,Home_mobile
2025-04-13 9:56:00,user1,Streaming,-85 dBm,32 ms,3.5 Mbps,3.8 Mbps,70%,TV
2025-04-13 9:57:00,user1,Video_Call,-79 dBm,29 ms,10.5 Mbps,12.3 Mbps,70%,office_mobile
2025-04-13 9:59:00,user1,Online_Gaming,-78 dBm,25 ms,2.4 Mbps,2.7 Mbps,75%,TV
2025-04-13 10:05:00,user1,Web_Browsing,-87 dBm,28 ms,1.2 Mbps,1.2 Mbps,70%,Home_mobile
2025-04-13 10:08:00,user1,VoIP_Call,-84 dBm,20 ms,165 Kbps,185 Kbps,90%,Home_mobile
2025-04-13 10:08:00,user1,Video_Call,-71 dBm,26 ms,10.2 Mbps,12.6 Mbps,80%,office_mobile
2025-04-13 10:09:00,user1,Streaming,-81 dBm,35 ms,3.8 Mbps,4.4 Mbps,85%,Home_mobile
2025-04-13 10:09:00,user1,Emergency_Service,-66 dBm,7 ms,1.1 Mbps,1.2 Mbps,70%,office_mobile
2025-04-13 10:15:00,user1,File_Download,-94 dBm,45 ms,640 Kbps,640 Kbps,60%,Home_mobile
2025-04-13 10:15:00,user1,IoT_Temperature,-99 dBm,104 ms,5 Kbps,6 Kbps,65%,Home_mobile
2025-04-13 10:16:00,user1,Streaming,-86 dBm,31 ms,3.6 Mbps,3.9 Mbps,70%,TV
2025-04-13 10:18:00,user1,Video_Call,-80 dBm,30 ms,11 Mbps,12.5 Mbps,80%,office_mobile
2025-04-13 10:20:00,user1,Online_Gaming,-77 dBm,24 ms,2.6 Mbps,2.9 Mbps,85%,PC
2025-04-13 10:20:00,user1,Web_Browsing,-89 dBm,27 ms,1.1 Mbps,1.1 Mbps,70%,Home_mobile
2025-04-13 10:22:00,user1,VoIP_Call,-85 dBm,21 ms,160 Kbps,190 Kbps,90%,Home_mobile
2025-04-13 10:24:00,user1,Video_Call,-70 dBm,27 ms,10.7 Mbps,12.3 Mbps,75%,office_mobile
2025-04-13 10:24:00,user1,Streaming,-80 dBm,35 ms,4.1 Mbps,4.7 Mbps,85%,Home_mobile
2025-04-13 10:24:00,user1,Emergency_Service,-65 dBm,8 ms,1.0 Mbps,1.1 Mbps,70%,office_mobile
2025-04-13 10:30:00,user1,File_Download,-95 dBm,46 ms,650 Kbps,650 Kbps,60%,Home_mobile
2025-04-13 10:32:00,user1,IoT_Temperature,-100 dBm,103 ms,4 Kbps,5 Kbps,75%,Home_mobile
2025-04-13 10:32:00,user1,Streaming,-87 dBm,32 ms,3.7 Mbps,4.0 Mbps,70%,TV
2025-04-13 10:33:00,user1,Video_Call,-81 dBm,29 ms,10.3 Mbps,12.1 Mbps,70%,office_mobile
2025-04-13 10:33:00,user1,Online_Gaming,-76 dBm,23 ms,2.7 Mbps,3.0 Mbps,80%,PC
2025-04-13 10:33:00,user1,Web_Browsing,-90 dBm,26 ms,1.0 Mbps,1.0 Mbps,70%,Home_mobile
2025-04-13 10:33:00,user1,VoIP_Call,-86 dBm,20 ms,155 Kbps,180 Kbps,90%,Home_mobile
2025-04-13 10:34:00,user1,Video_Call,-69 dBm,26 ms,10.9 Mbps,12.4 Mbps,75%,office_mobile
2025-04-13 10:36:00,user1,Streaming,-79 dBm,34 ms,4.3 Mbps,4.9 Mbps,85%,TV
2025-04-13 10:37:00,user1,Emergency_Service,-64 dBm,7 ms,1.0 Mbps,1.1 Mbps,70%,office_mobile
2025-04-13 10:37:00,user1,File_Download,-96 dBm,45 ms,660 Kbps,660 Kbps,60%,Home_mobile
2025-04-13 10:38:00,user1,IoT_Temperature,-101 dBm,102 ms,3 Kbps,4 Kbps,75%,Home_mobile
2025-04-13 10:41:00,user1,Streaming,-88 dBm,31 ms,3.8 Mbps,4.1 Mbps,70%,Home_mobile
2025-04-13 10:44:00,user1,Video_Call,-82 dBm,28 ms,10.7 Mbps,12.2 Mbps,70%,office_mobile
2025-04-13 10:44:00,user1,Online_Gaming,-75 dBm,22 ms,2.8 Mbps,3.1 Mbps,80%,PC
